Listing_ID,SV_ID,Property_Name,OTA_Platform,Old_Name,New_Name,Valid_Listing_URL,Sync_Status,Rationale
40874891,2309,Spirits Unplugged,Airbnb,StayVista at Spirits Unplugged | Mountain View,3BHK Spirits Unplugged w/ Mountain View,https://www.airbnb.co.in/rooms/40874891,Ready for Automation Sync,"Fixed overflow: old was 46/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
36187511,445,The Rain Lake and Pool Facing View 1,Airbnb,StayVista at The Rain Lake and Pool Facing View 1,3BHK Villa w/ Pool,https://www.airbnb.co.in/rooms/36187511,Ready for Automation Sync,Fixed overflow: old was 49/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1208433934580775691,526,4 BR @ Luxury Homestay in Theog W Scenic Hill View,Airbnb,4 BR @ Luxury Homestay in Theog W Scenic Hill View,4BHK Homestay w/ Lawn,https://www.airbnb.co.in/rooms/1208433934580775691,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
614780212775555954,Not Found,Mountain's Edge,Airbnb,StayVista at Mountain's Edge - 5BR w/ Lawn,5BHK Mountain's Edge Villa w/ Lawn,https://www.airbnb.co.in/rooms/614780212775555954,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1169200764992987497,3735,Montierra W/ Pivate Pool & Comp BF,Airbnb,Villa Montierra W/ Pivate Pool & Comp BF,3BHK Villa w/ Pool,https://www.airbnb.co.in/rooms/1169200764992987497,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
993851135762573280,2926,Sukoon,Airbnb,"StayVista at Sukoon-2BRw/Unique Pool, Bonfire",2BHK Sukoon • Pool & Bonfire,https://www.airbnb.co.in/rooms/993851135762573280,Ready for Automation Sync,Fixed overflow: old was 45/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
880087547724962409,2610,2BR,Airbnb,2BR |Poolside Bar+Fun|StayVista| Xtasea @ Himachal,2BHK 2BR Villa w/ Private Pool,https://www.airbnb.co.in/rooms/880087547724962409,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1370753481215484691,4492,Elevated Suite Room 1 W/ Jacuzzi @ Ever Falls,Airbnb,Elevated Suite Room 1 W/ Jacuzzi @ Ever Falls,3BHK Villa w/ Jacuzzi,https://www.airbnb.co.in/rooms/1370753481215484691,Ready for Automation Sync,"Fixed overflow: old was 45/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
40069359,Not Found,Garbyang Homestay,Airbnb,StayVista at Garbyang Homestay,3BHK Garbyang Homestay Homestay w/ Lawn,https://www.airbnb.co.in/rooms/40069359,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1341892156044184168,Not Found,2 BR  w/BKFST+Scenic View near Gangtok,Airbnb,2 BR Cottage w/BKFST+Scenic View near Gangtok,2BHK Cottage w/ Lawn,https://www.airbnb.co.in/rooms/1341892156044184168,Ready for Automation Sync,"Fixed overflow: old was 45/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1151265991225625806,3674,Balmy,Airbnb,StayVista at Balmy @ Stars & Windsongs w/ Lawn,3BHK Balmy Villa w/ Lawn,https://www.airbnb.co.in/rooms/1151265991225625806,Ready for Automation Sync,"Fixed overflow: old was 46/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1717274475191193578,5703,Horizon Squares,Airbnb,StayVista at Villa Horizon Squares w/ Lawn & Pool,3BHK Horizon Squares • Pool & Lawn,https://www.airbnb.co.in/rooms/1717274475191193578,Ready for Automation Sync,Fixed overflow: old was 49/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1309019590540012135,2718,Odessa Enclave – Pool & Wi,Airbnb,Odessa Enclave – Pool & Wi-Fi Luxury Stay,3BHK Odessa Enclave – Pool & Wi w/ Pool,https://www.airbnb.co.in/rooms/1309019590540012135,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1647588129271265634,Not Found,Riocosta River,Airbnb,StayVista at Riocosta River Villa,3BHK Riocosta River Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1647588129271265634,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1297683299964507785,Not Found,Cityscape,Airbnb,"StayVista at Cityscape w/ WiFi,AC, TV @City Centre",3BHK Cityscape Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1297683299964507785,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
903764060700368853,2727,Blush @ The Mansion,Airbnb,"Blush @ The Mansion - 1BR w/ BBQ, Bonfire &Lawn",1BHK Blush @ The Mansion • Lawn & Bonfire,https://www.airbnb.co.in/rooms/903764060700368853,Ready for Automation Sync,"Fixed overflow: old was 47/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1515708567667221619,999,Bali,Airbnb,"StayVista at Bali Villa @ Vyoman w/ Pool, Lakeview",3BHK Bali • Pool & Lake View,https://www.airbnb.co.in/rooms/1515708567667221619,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
50647668,1705,"Greensckape @2 BR w/Breakfast and View, Bonfire",Airbnb,"Greensckape @2 BR w/Breakfast and View, Bonfire",2BHK Villa w/ Bonfire,https://www.airbnb.co.in/rooms/50647668,Ready for Automation Sync,"Fixed overflow: old was 47/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1504255090446415747,Not Found,Vatika,Airbnb,StayVista at Vatika @ Riverside Gangavya,3BHK Vatika Villa w/ River View,https://www.airbnb.co.in/rooms/1504255090446415747,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1567098965013132434,5123,3BR,Airbnb,3BR|Luxe Pool+BBQ|StayVista|Villa Vivaans@Lonavala,3BHK 3BR • Pool & BBQ,https://www.airbnb.co.in/rooms/1567098965013132434,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
780142405930349180,2404,1 BR Family Studio @ Scenic Solitude,Airbnb,1 BR Family Studio @ Scenic Solitude,1BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/780142405930349180,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
658247078346302173,2078,3BR Chalet in Mashobra W/Lawn Close to Golf Course,Airbnb,3BR Chalet in Mashobra W/Lawn Close to Golf Course,3BHK Chalet w/ Lawn,https://www.airbnb.co.in/rooms/658247078346302173,Ready for Automation Sync,Fixed overflow: old was 50/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
692546065120512212,2527,6BR,Airbnb,"6BR- Lush Villa w/ Pool, WiFi, Lawn-Igatpuri",6BHK 6BR • Pool & Lawn,https://www.airbnb.co.in/rooms/692546065120512212,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1586693232249137505,5158,Casa Palacio by VEO,Airbnb,Casa Palacio by VEO - Part of StayVista,3BHK Casa Palacio by VEO w/ Private Pool,https://www.airbnb.co.in/rooms/1586693232249137505,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1515895786575503500,Not Found,4BR Periyar Palace w/ Riverviw&HugeLawn Pet Frndly,Airbnb,4BR Periyar Palace w/ Riverviw&HugeLawn Pet Frndly,4BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1515895786575503500,Ready for Automation Sync,Fixed overflow: old was 50/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
16168694,Not Found,"Retreat on Cloud 9, Ground Floor Room, Lonavala",Airbnb,"Retreat on Cloud 9, Ground Floor Room, Lonavala",3BHK Retreat w/ Lawn,https://www.airbnb.co.in/rooms/16168694,Ready for Automation Sync,Fixed overflow: old was 47/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1267115396103523644,3823,Serene 4BR @ The Rasa Bungalow w/Lakeview & Wifi,Airbnb,Serene 4BR @ The Rasa Bungalow w/Lakeview & Wifi,4BHK Bungalow w/ Lake View,https://www.airbnb.co.in/rooms/1267115396103523644,Ready for Automation Sync,"Fixed overflow: old was 48/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
610547992891833844,1307,@ The Zevog  w/ Indoor Jacuzzi,Airbnb,StayVista @ The Zevog Villa w/ Indoor Jacuzzi,3BHK @ The Zevog w/ Indoor Jacuzzi • Jacuzzi,https://www.airbnb.co.in/rooms/610547992891833844,Ready for Automation Sync,"Fixed overflow: old was 45/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
670777061102951940,1073,Jia Candolim Palms by VEO,Airbnb,Jia Candolim Palms by VEO - Part of StayVista,3BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/670777061102951940,Ready for Automation Sync,Fixed overflow: old was 45/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
39474654,Not Found,Talerock Inn 3BR by VEO,Airbnb,Talerock Inn 3BR by VEO - Part of StayVista,3BHK Talerock Inn 3BR by VEO w/ Private Pool,https://www.airbnb.co.in/rooms/39474654,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1354253960297343541,4457,1BHK,Airbnb,1BHK - Deluxe 1 @ Serenity Skies Apt-VEO-StayVista,1BHK 1BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1354253960297343541,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1349058612090194727,1615,4BR Serene  Luxury Retreat with Game Den,Airbnb,4BR Serene Villa Luxury Retreat with Game Den,4BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1349058612090194727,Ready for Automation Sync,Fixed overflow: old was 45/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1630150829936801408,5394,5BR,Airbnb,5BR |Views+Bonfire|StayVista| Veranda Luxe Stay@TN,5BHK 5BR Villa w/ Bonfire,https://www.airbnb.co.in/rooms/1630150829936801408,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1541666929126243896,Not Found,3 BHK  w/Rooftop Jacuzzi + Terrace @ Udaipur,Airbnb,3 BHK Villa w/Rooftop Jacuzzi + Terrace @ Udaipur,3BHK Villa w/ Jacuzzi,https://www.airbnb.co.in/rooms/1541666929126243896,Ready for Automation Sync,"Fixed overflow: old was 49/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
864052461504610554,Not Found,Flora @ Peace Paradise by VEO,Airbnb,Flora @ Peace Paradise by VEO - Part of StayVista,3BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/864052461504610554,Ready for Automation Sync,"Fixed overflow: old was 49/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
675107748413738108,2072,5BR,Airbnb,5BR|BBQ Retreat+Bar|StayVista| Ozone Greens@Kerala,5BHK 5BR Retreat w/ BBQ,https://www.airbnb.co.in/rooms/675107748413738108,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1407788273247386788,4576,2BR Clay @Mud & Mirage,Airbnb,2BR Clay @Mud & Mirage -Pilibhit,2BHK 2BR Clay @Mud & Mirage w/ Private Pool,https://www.airbnb.co.in/rooms/1407788273247386788,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
50647630,1702,"4BHK Greensckape  Hill view, Breakfast,BBQ",Airbnb,"4BHK Greensckape Villa Hill view, Breakfast,BBQ",4BHK Villa w/ BBQ,https://www.airbnb.co.in/rooms/50647630,Ready for Automation Sync,Fixed overflow: old was 47/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
864248942231107656,2547,"6BR,Beach Facing",Airbnb,"6BR,Beach Facing - StayVista@Breeze-Isabella @ Goa","6BHK 6BR,Beach Facing Villa w/ Private Pool",https://www.airbnb.co.in/rooms/864248942231107656,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1402014262696835737,4571,3BR  Casa Vida Rosh+Pvt Pool@Vagator NorthGoa,Airbnb,3BR Villa Casa Vida Rosh+Pvt Pool@Vagator NorthGoa,3BHK Villa w/ Pool,https://www.airbnb.co.in/rooms/1402014262696835737,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1192519499384842293,3757,Feathers,Airbnb,"StayVista at Feathers @ Forktail House - Pool, BBQ",3BHK Feathers • Pool & BBQ,https://www.airbnb.co.in/rooms/1192519499384842293,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
780131038587037584,2403,3 BR Redwood @Scenic Solitude,Airbnb,3 BR Redwood @Scenic Solitude - Hartola,3BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/780131038587037584,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1520668722276218964,Not Found,CVM,Airbnb,StayVista at CVM House @Thiruvalla-Open for Events,3BHK CVM House w/ Lawn,https://www.airbnb.co.in/rooms/1520668722276218964,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
988046695430070612,2936,Mist @ Ludlow,Airbnb,Mist @ Ludlow House | Luxury villa near Mall Road,3BHK Mist @ Ludlow Villa w/ Private Pool,https://www.airbnb.co.in/rooms/988046695430070612,Ready for Automation Sync,"Fixed overflow: old was 49/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1386680869577650654,Not Found,Glamping Suite 8,Airbnb,StayVista at Glamping Suite 8 @ Vaana - Jacuzzi,3BHK Glamping Suite 8 Villa w/ Jacuzzi,https://www.airbnb.co.in/rooms/1386680869577650654,Ready for Automation Sync,"Fixed overflow: old was 47/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1329389355956981756,2152,"4BR Raas , W/BF/view of Snow clad Hill, Chail",Airbnb,"4BR Raas Villa, W/BF/view of Snow clad Hill, Chail",4BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1329389355956981756,Ready for Automation Sync,Fixed overflow: old was 50/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1651196982199503599,5434,Casa Viena,Airbnb,"StayVista at Casa Viena w/ Pool, Lawn",3BHK Casa Viena • Pool & Lawn,https://www.airbnb.co.in/rooms/1651196982199503599,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1646150126051020611,5435,Casa Miraasa,Airbnb,StayVista at Casa Miraasa w/ Pool & Lawn,3BHK Casa Miraasa • Pool & Lawn,https://www.airbnb.co.in/rooms/1646150126051020611,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1576568567327820299,5236,Drupelet Evaara Woods,Airbnb,Drupelet Evaara Woods | 3BR Mountain Retreat,3BHK Drupelet Evaara Woods Retreat w/ Lawn,https://www.airbnb.co.in/rooms/1576568567327820299,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1393949250141522041,4598,27 Flora,Airbnb,5BR Pool Lawn Villa | StayVista | 27 Flora @Goa,5BHK 27 Flora • Pool & Lawn,https://www.airbnb.co.in/rooms/1393949250141522041,Ready for Automation Sync,"Fixed overflow: old was 47/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1407122538711909370,Not Found,2 BHK  w/Lawn + Scenic View near MG Marg @ Gangtok,Airbnb,2 BHK  w/Lawn + Scenic View near MG Marg @ Gangtok,2BHK Villa w/ Lawn,https://www.airbnb.co.in/rooms/1407122538711909370,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1242625227655854981,Not Found,Enclave of Bliss @  w/ Jacuzzi and BBQ,Airbnb,Enclave of Bliss @ StayVista w/ Jacuzzi and BBQ,3BHK Villa w/ Jacuzzi,https://www.airbnb.co.in/rooms/1242625227655854981,Ready for Automation Sync,"Fixed overflow: old was 47/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1407800415899124938,4577,1 BR Dune @Mud & Mirage,Airbnb,"1 BR Dune @Mud & Mirage -BBQ, Yoga, Wifi",1BHK 1 BR Dune @Mud & Mirage Villa w/ BBQ,https://www.airbnb.co.in/rooms/1407800415899124938,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1446994735301962315,4605,1BR Premium Room w/Balcony & shared Pool in Jaipur,Airbnb,1BR Premium Room w/Balcony & shared Pool in Jaipur,1BHK Villa w/ Pool,https://www.airbnb.co.in/rooms/1446994735301962315,Ready for Automation Sync,Fixed overflow: old was 50/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1245418041096515933,Not Found,"2BR w/Pool & Bathtub in Ranthambore,Sawai Madhopur",Airbnb,"2BR w/Pool & Bathtub in Ranthambore,Sawai Madhopur",2BHK Villa w/ Pool,https://www.airbnb.co.in/rooms/1245418041096515933,Ready for Automation Sync,Fixed overflow: old was 50/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
689584083654089570,2229,"The Grey Medley @5BHK Pool , Lonavala",Airbnb,"The Grey Medley @5BHK Pool Villa, Lonavala",5BHK Villa w/ Pool,https://www.airbnb.co.in/rooms/689584083654089570,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1236750226654004583,Not Found,The Oasis by VEO@ w/ Pool and Lawn,Airbnb,The Oasis by VEO@StayVista w/ Pool and Lawn,3BHK Villa w/ Pool,https://www.airbnb.co.in/rooms/1236750226654004583,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
657793570051292585,2170,@ Prism and Palette,Airbnb,StayVista @ Prism and Palette,3BHK @ Prism and Palette w/ Private Pool,https://www.airbnb.co.in/rooms/657793570051292585,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
649634587414058086,313,Gatsby,Airbnb,StayVista at Gatsby House - 6BR W/Pool,6BHK Gatsby House w/ Pool,https://www.airbnb.co.in/rooms/649634587414058086,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
903762647798444545,2726,Cyan @ The Mansion,Airbnb,"Cyan @ The Mansion - 1BR w/ BBQ, Bonfire & Lawn",1BHK Cyan @ The Mansion • Lawn & Bonfire,https://www.airbnb.co.in/rooms/903762647798444545,Ready for Automation Sync,"Fixed overflow: old was 47/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
45498507,1483,Brickwood Hill A 3BR Lavish  W/ Massive Lawn,Airbnb,Brickwood Hill A 3BR Lavish Villa W/ Massive Lawn,3BHK Villa w/ Lawn,https://www.airbnb.co.in/rooms/45498507,Ready for Automation Sync,Fixed overflow: old was 49/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1503355926787066970,4619,Thalassa  19BR,Airbnb,"Thalassa Villa 19BR - w/Pool, Beach View - Alibaug",19BHK Thalassa 19BR Villa w/ Pool,https://www.airbnb.co.in/rooms/1503355926787066970,Ready for Automation Sync,Fixed overflow: old was 50/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1377185599126470201,4491,Swala,Airbnb,StayVista at Swala @ Masava - Luxury Tents w/ BBQ,3BHK Swala Villa w/ BBQ,https://www.airbnb.co.in/rooms/1377185599126470201,Ready for Automation Sync,"Fixed overflow: old was 49/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1710819339003863851,5671,2BR Vintage Varanasi by the Ganges w/Wifi & AC,Airbnb,2BR Vintage Varanasi by the Ganges w/Wifi & AC,2BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1710819339003863851,Ready for Automation Sync,Fixed overflow: old was 46/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
39449436,783,Shalom  in Alleppey,Airbnb,StayVista at Shalom Villa in Alleppey w/ Pool,3BHK Shalom in Alleppey Villa w/ Pool,https://www.airbnb.co.in/rooms/39449436,Ready for Automation Sync,Fixed overflow: old was 45/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1514422214609239860,2668,4 BHK Heritage  w/Pool + Lawn + Scenic View,Airbnb,4 BHK Heritage Villa w/Pool + Lawn + Scenic View,4BHK Villa w/ Pool,https://www.airbnb.co.in/rooms/1514422214609239860,Ready for Automation Sync,"Fixed overflow: old was 48/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1297572413943614834,4104,Kurjaan Art Haven 5BHK  w/Breakfast in Jaipur,Airbnb,Kurjaan Art Haven 5BHK Villa w/Breakfast in Jaipur,5BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1297572413943614834,Ready for Automation Sync,Fixed overflow: old was 50/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
44420526,1448,– Casa Bella Luxury  with Party Room,Airbnb,StayVista– Casa Bella Luxury Villa with Party Room,3BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/44420526,Ready for Automation Sync,Fixed overflow: old was 50/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1172946795660885608,3804,"4BR Lily@Magnolia Farm W/Pool, Jacuzzi, Terrace",Airbnb,"4BR Lily@Magnolia Farm W/Pool, Jacuzzi, Terrace",4BHK Villa w/ Pool,https://www.airbnb.co.in/rooms/1172946795660885608,Ready for Automation Sync,"Fixed overflow: old was 47/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
653943187920374125,1837,3BR+AC+BBQ,Airbnb,3BR+AC+BBQ-Magpie Cottage @Lansdowne-Uttarkhand,3BHK 3BR+AC+BBQ Cottage w/ BBQ,https://www.airbnb.co.in/rooms/653943187920374125,Ready for Automation Sync,"Fixed overflow: old was 47/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1252657146494676078,3913,Sundream Palms by VEO,Airbnb,StayVista at Sundream Palms by VEO  - W/ Pool,3BHK Sundream Palms by VEO Villa w/ Pool,https://www.airbnb.co.in/rooms/1252657146494676078,Ready for Automation Sync,Fixed overflow: old was 45/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
39449430,780,Shalom,Airbnb,StayVista at Shalom Villa - 1 BR,1BHK Shalom Villa w/ Private Pool,https://www.airbnb.co.in/rooms/39449430,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1629652329503047887,5368,5BR,Airbnb,5BR|Luxe Pool|StayVista|Paradise Hill Villa@Karjat,5BHK 5BR Villa w/ Pool,https://www.airbnb.co.in/rooms/1629652329503047887,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1151262189467649560,Not Found,2 BHK A,Airbnb,2 BHK A-frame Villa w/Pool + Lawn near Nagpur,2BHK 2 BHK A • Pool & Lawn,https://www.airbnb.co.in/rooms/1151262189467649560,Ready for Automation Sync,"Fixed overflow: old was 45/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1556521220436399199,Not Found,Madhuban Retreat Luxury Apartment,Airbnb,StayVista at Madhuban Retreat Luxury Apartment,3BHK Retreat w/ Lawn,https://www.airbnb.co.in/rooms/1556521220436399199,Ready for Automation Sync,Fixed overflow: old was 46/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1510701570975667245,4070,Coco,Airbnb,"StayVista at Coco @ A Portuguese Tale w/ Pool, Bar",3BHK Coco Villa w/ Pool,https://www.airbnb.co.in/rooms/1510701570975667245,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1517999429078839588,4999,CosyVille by  w/ Wi,Airbnb,"CosyVille by StayVista w/ Wi-Fi, Lawn & AC",3BHK CosyVille by w/ Wi Villa w/ Lawn,https://www.airbnb.co.in/rooms/1517999429078839588,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
