Run_ID,Timestamp,SV_ID,Property_Name,BHK,Property_Type,City,Primary_USP,OTA_Platform,Valid_Listing_URL,Old_Name,Old_Length,New_Name,New_Length,Limit,Length_Status,Change_Rationale,Sync_Status,Backend_Updated_At
RUN_002,2026-09-21 12:56:31,282,The Kathguni,3BHK,Villa,Manali,Lawn,Agoda,None,StayVista at The Kathguni House,31,"3-Bedroom The Kathguni Villa, Manali w/ Lawn",44,50,Within Limit (44/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,282,The Kathguni,3BHK,Villa,Manali,Lawn,Airbnb,None,The Kathguni House | 3BHK Luxury Cottage with Lawn,50,3BHK The Kathguni Villa w/ Lawn,31,44,Fixed Truncation (50 -> 31 chars),"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+')",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,282,The Kathguni,3BHK,Villa,Manali,Lawn,Booking.com,None,The Kathguni House by StayVista - Luxury Cottage with Lawn,58,The Kathguni Villa by StayVista - 3BHK w/ Lawn,46,50,Fixed Truncation (58 -> 46 chars),Fixed overflow: old was 58/50 chars (truncated in search cards),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,282,The Kathguni,3BHK,Villa,Manali,Lawn,MakeMyTrip,None,StayVista | Kathguni House 3 BHK Villa,38,3BHK The Kathguni Villa • Lawn • Manali,39,50,Within Limit (39/50 chars),"Removed non-compliant symbols ('|', '@', '+')",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,317,Shubmann,3BHK,Villa,Wada,Private Pool,Agoda,None,StayVista at Shubmann Villa with Pvt Pool & River View,54,"3-Bedroom Shubmann Villa, Wada w/ Private Pool",46,50,Fixed Truncation (54 -> 46 chars),Fixed overflow: old was 54/50 chars (truncated in search cards),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,317,Shubmann,3BHK,Villa,Wada,Private Pool,Airbnb,None,StayVista at Shubmann Villa w / River View - Wada,49,3BHK Shubmann • Private Pool & River View,41,44,Fixed Truncation (49 -> 41 chars),Fixed overflow: old was 49/44 chars (truncated in search cards); Removed redundant brand on Airbnb (prioritizes top USP),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,317,Shubmann,3BHK,Villa,Wada,Private Pool,Booking.com,None,StayVista's Shubmann Villa - Wada - 3BHK with River View & Private Pool,71,Shubmann Villa by StayVista - 3BHK w/ Private Pool,50,50,Fixed Truncation (71 -> 50 chars),Fixed overflow: old was 71/50 chars (truncated in search cards),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,317,Shubmann,3BHK,Villa,Wada,Private Pool,MakeMyTrip,None,StayVista | Shubmann 3 BHK Villa,32,3BHK Shubmann Villa • Private Pool • Wada,41,50,Within Limit (41/50 chars),"Removed non-compliant symbols ('|', '@', '+')",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,373,The Hideout Farms,2BHK,Villa,India,Pool,Agoda,None,StayVista at The Hideout Farms - Kurukshetra,44,"2-Bedroom The Hideout Farms Villa, India w/ Pool",48,50,Within Limit (48/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,373,The Hideout Farms,2BHK,Villa,India,Pool,Airbnb,None,StayVista at The Hideout Farms | 2BR Pool Villa,47,2BHK The Hideout Farms Villa w/ Pool,36,44,Fixed Truncation (47 -> 36 chars),"Fixed overflow: old was 47/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Removed redundant brand on Airbnb (prioritizes top USP)",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,373,The Hideout Farms,2BHK,Villa,India,Pool,Booking.com,None,The Hideout Farms - Kurukshetra by StayVista - 2BHK Villa with Swimming Pool & Farm Experience,94,The Hideout Farms Villa - 2BHK with Pool,40,50,Fixed Truncation (94 -> 40 chars),Fixed overflow: old was 94/50 chars (truncated in search cards),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,373,The Hideout Farms,2BHK,Villa,India,Pool,MakeMyTrip,None,StayVista at The Hideout Farm,29,2BHK The Hideout Farms Villa • Pool • India,43,50,Within Limit (43/50 chars),Added prominent BHK prefix for domestic filter matching,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,432,Padam Hill,3BHK,Villa,Kasauli,Bonfire,Agoda,None,StayVista at Padam Hill,23,"3-Bedroom Padam Hill Villa, Kasauli w/ Bonfire",46,50,Within Limit (46/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,432,Padam Hill,3BHK,Villa,Kasauli,Bonfire,Airbnb,None,3bhk Heritage Villa in Kasauli w/ Bonfire,41,3BHK Padam Hill Villa w/ Bonfire,32,44,Within Limit (32/44 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,432,Padam Hill,3BHK,Villa,Kasauli,Bonfire,Booking.com,None,StayVista's Padam Hill - 3BHK Pet-Friendly Mountain-View Villa,62,Padam Hill Villa by StayVista - 3BHK w/ Bonfire,47,50,Fixed Truncation (62 -> 47 chars),Fixed overflow: old was 62/50 chars (truncated in search cards),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,432,Padam Hill,3BHK,Villa,Kasauli,Bonfire,MakeMyTrip,None,StayVista at Padam Hill,23,3BHK Padam Hill Villa • Bonfire • Kasauli,41,50,Within Limit (41/50 chars),Added prominent BHK prefix for domestic filter matching,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,187,"Gram's at Shivom, Pawna Lake by",3BHK,Villa,Lonavala,Pool,Agoda,None,"Gram's at Shivom, Pawna Lake by StayVista",41,3-Bedroom Villa in Lonavala w/ Pool,35,50,Within Limit (35/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,187,"Gram's at Shivom, Pawna Lake by",3BHK,Villa,Lonavala,Pool,Airbnb,None,"Gram's at Shivom, Pawna Lake by StayVista",41,"3BHK Gram's at Shivom, Pawna Lake by w/ Pool",44,44,Within Limit (44/44 chars),Removed redundant brand on Airbnb (prioritizes top USP),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,187,"Gram's at Shivom, Pawna Lake by",3BHK,Villa,Lonavala,Pool,Booking.com,None,StayVista's Gram's at Shivom - Pawna - Shared Pool & Lawn,57,"Gram's at Shivom, Pawna Lake by by StayVista - 3BH",50,50,Fixed Truncation (57 -> 50 chars),Fixed overflow: old was 57/50 chars (truncated in search cards),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,187,"Gram's at Shivom, Pawna Lake by",3BHK,Villa,Lonavala,Pool,MakeMyTrip,None,"Gram's at Shivom, Pawna Lake by StayVista",41,3BHK Villa • Pool • Lonavala,28,50,Within Limit (28/50 chars),Added prominent BHK prefix for domestic filter matching,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,473,The Owl  by VEO,4BHK,House,Jaipur,Lawn,Agoda,None,The Owl House by VEO - Part of StayVista,40,"4-Bedroom The Owl  by VEO House, Jaipur w/ Lawn",47,50,Within Limit (47/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,473,The Owl  by VEO,4BHK,House,Jaipur,Lawn,Airbnb,None,4BR|Peaceful stay|StayVista| The Owl House @Jaipur,50,4BHK The Owl  by VEO House w/ Lawn,34,44,Fixed Truncation (50 -> 34 chars),"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Removed redundant brand on Airbnb (prioritizes top USP)",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,473,The Owl  by VEO,4BHK,House,Jaipur,Lawn,Booking.com,None,"The Owl House by VEO, StayVista - 4BHK with Pet Friendly & Terrace",66,The Owl  by VEO House by StayVista - 4BHK w/ Lawn,49,50,Fixed Truncation (66 -> 49 chars),Fixed overflow: old was 66/50 chars (truncated in search cards),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,473,The Owl  by VEO,4BHK,House,Jaipur,Lawn,MakeMyTrip,None,The Owl House by VEO - Part of StayVista,40,4BHK The Owl  by VEO House • Lawn • Jaipur,42,50,Within Limit (42/50 chars),Added prominent BHK prefix for domestic filter matching,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,308,Tall Silver,2BHK,Villa,Coorg,Infinity Pool,Agoda,None,StayVista at Tall Silver,24,2-Bedroom Tall Silver Villa in Coorg,36,50,Within Limit (36/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,308,Tall Silver,2BHK,Villa,Coorg,Infinity Pool,Airbnb,None,2BR| Pool+Brkfst |StayVista| Tall Silver@Karnataka,50,2BHK Tall Silver Villa w/ Infinity Pool,39,44,Fixed Truncation (50 -> 39 chars),"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Removed redundant brand on Airbnb (prioritizes top USP)",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,308,Tall Silver,2BHK,Villa,Coorg,Infinity Pool,Booking.com,None,StayVista's Tall Silver - 2BHK Forest-View Villa with Infinity Pool,67,Tall Silver Villa - 2BHK with Infinity Pool,43,50,Fixed Truncation (67 -> 43 chars),Fixed overflow: old was 67/50 chars (truncated in search cards),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,308,Tall Silver,2BHK,Villa,Coorg,Infinity Pool,MakeMyTrip,None,StayVista | Villa Tall Silver,29,2BHK Tall Silver Villa • Infinity Pool • Coorg,46,50,Within Limit (46/50 chars),"Removed non-compliant symbols ('|', '@', '+'); Added prominent BHK prefix for domestic filter matching",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,423,Mistletoe,6BHK,House,Nainital,Mountain View,Agoda,None,Mistletoe House by VEO - Part of StayVista,42,6-Bedroom Mistletoe House in Nainital,37,50,Within Limit (37/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,423,Mistletoe,6BHK,House,Nainital,Mountain View,Airbnb,None,"Bhimtal | 6BR Mistletoe House w/Cook, Wifi & Lawn",49,6BHK Mistletoe • Mountain View & Lawn,37,44,Fixed Truncation (49 -> 37 chars),"Fixed overflow: old was 49/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+')",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,423,Mistletoe,6BHK,House,Nainital,Mountain View,Booking.com,None,"Mistletoe House by VEO, StayVista - 6BHK with Mountain View & Bonfire",69,Mistletoe House - 6BHK with Mountain View,41,50,Fixed Truncation (69 -> 41 chars),Fixed overflow: old was 69/50 chars (truncated in search cards),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,423,Mistletoe,6BHK,House,Nainital,Mountain View,MakeMyTrip,None,StayVista | Mistletoe House,27,6BHK Mistletoe House • Mountain View • Nainital,47,50,Within Limit (47/50 chars),"Removed non-compliant symbols ('|', '@', '+'); Added prominent BHK prefix for domestic filter matching",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,451,The Lilly Ooty,4BHK,Villa,Ooty,Private Pool,Agoda,None,StayVista at The Lilly Ooty with Breakfast,42,4-Bedroom The Lilly Ooty Villa in Ooty,38,50,Within Limit (38/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,451,The Lilly Ooty,4BHK,Villa,Ooty,Private Pool,Airbnb,None,4BR|Majestic Views+Hill|StayVista| The Lilly @Ooty,50,4BHK The Lilly Ooty Villa w/ Private Pool,41,44,Fixed Truncation (50 -> 41 chars),"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Removed redundant brand on Airbnb (prioritizes top USP)",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,451,The Lilly Ooty,4BHK,Villa,Ooty,Private Pool,Booking.com,None,The Lilly by StayVista - 4BHK Mountain-View Villa with Bar,58,The Lilly Ooty Villa - 4BHK with Private Pool,45,50,Fixed Truncation (58 -> 45 chars),Fixed overflow: old was 58/50 chars (truncated in search cards),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,451,The Lilly Ooty,4BHK,Villa,Ooty,Private Pool,MakeMyTrip,None,StayVista | The Lilly 4 BHK Villa,33,4BHK The Lilly Ooty Villa • Private Pool • Ooty,47,50,Within Limit (47/50 chars),"Removed non-compliant symbols ('|', '@', '+')",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,357,in the Clouds,3BHK,Cottage,Mussoorie,Mountain View,Agoda,None,StayVista at Cottage in the Clouds,34,3-Bedroom in the Clouds Cottage in Mussoorie,44,50,Within Limit (44/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,357,in the Clouds,3BHK,Cottage,Mussoorie,Mountain View,Airbnb,None,StayVista at Cottage In The Clouds,34,3BHK in the Clouds • Mountain View & BBQ,40,44,Within Limit (40/44 chars),Removed redundant brand on Airbnb (prioritizes top USP),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,357,in the Clouds,3BHK,Cottage,Mussoorie,Mountain View,Booking.com,None,Cottage in the Clouds by StayVista - 3BHK with Mountain View & BBQ,66,in the Clouds Cottage - 3BHK with Mountain View,47,50,Fixed Truncation (66 -> 47 chars),Fixed overflow: old was 66/50 chars (truncated in search cards),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,357,in the Clouds,3BHK,Cottage,Mussoorie,Mountain View,MakeMyTrip,None,StayVista at Cottage in the Clouds,34,3BHK in the Clouds • Mountain View • Mussoorie,46,50,Within Limit (46/50 chars),Added prominent BHK prefix for domestic filter matching,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,691,Sullivan,5BHK,Villa,Ooty,Mountain View,Agoda,None,Villa Sullivan by VEO - Part of StayVista,41,"5-Bedroom Sullivan Villa, Ooty w/ Mountain View",47,50,Within Limit (47/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,691,Sullivan,5BHK,Villa,Ooty,Mountain View,Airbnb,None,5BR| Nature Escape |StayVista| Villa Sullivan@Ooty,50,5BHK Sullivan • Mountain View & BBQ,35,44,Fixed Truncation (50 -> 35 chars),"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Removed redundant brand on Airbnb (prioritizes top USP)",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,691,Sullivan,5BHK,Villa,Ooty,Mountain View,Booking.com,None,"Villa Sullivan by VEO, StayVista - 5BHK with Mountain View & BBQ",64,Sullivan Villa - 5BHK with Mountain View,40,50,Fixed Truncation (64 -> 40 chars),Fixed overflow: old was 64/50 chars (truncated in search cards),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,691,Sullivan,5BHK,Villa,Ooty,Mountain View,MakeMyTrip,None,StayVista | Villa Sullivan,26,5BHK Sullivan Villa • Mountain View • Ooty,42,50,Within Limit (42/50 chars),"Removed non-compliant symbols ('|', '@', '+'); Added prominent BHK prefix for domestic filter matching",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,689,Agastya,3BHK,Villa,India,Mountain View,Agoda,None,Agastya Villa by VEO - Part of StayVista,40,"3-Bedroom Agastya Villa, India w/ Mountain View",47,50,Within Limit (47/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,689,Agastya,3BHK,Villa,India,Mountain View,Airbnb,None,3BR Pet Friendly Villa w/Terrace @Badami Bangalore,50,3BHK Agastya Villa w/ Mountain View,35,44,Fixed Truncation (50 -> 35 chars),"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+')",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,689,Agastya,3BHK,Villa,India,Mountain View,Booking.com,None,"Agastya Villa by VEO, StayVista - 3BHK with Mountain View & Terrace",67,Agastya Villa by StayVista - 3BHK w/ Mountain View,50,50,Fixed Truncation (67 -> 50 chars),Fixed overflow: old was 67/50 chars (truncated in search cards),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,689,Agastya,3BHK,Villa,India,Mountain View,MakeMyTrip,None,StayVista | Agastya Villa,25,3BHK Agastya Villa • Mountain View • India,42,50,Within Limit (42/50 chars),"Removed non-compliant symbols ('|', '@', '+'); Added prominent BHK prefix for domestic filter matching",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,475,Kinara The Luxury Collection,4BHK,Villa,Goa,Infinity Pool,Agoda,None,StayVista at Villa Kinara The Luxury Collection,47,4-Bedroom Villa in Goa w/ Infinity Pool,39,50,Within Limit (39/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,475,Kinara The Luxury Collection,4BHK,Villa,Goa,Infinity Pool,Airbnb,None,4BR|Luxury Pool Villa+Beach|StayVista| Kinara @Goa,50,4BHK Villa w/ Infinity Pool,27,44,Fixed Truncation (50 -> 27 chars),"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Removed redundant brand on Airbnb (prioritizes top USP)",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,475,Kinara The Luxury Collection,4BHK,Villa,Goa,Infinity Pool,Booking.com,None,Villa Kinara - Reis Magos by StayVista - 4BHK with Infinity Pool & Jacuzzi,74,Kinara The Luxury Collection by StayVista - 4BHK I,50,50,Fixed Truncation (74 -> 50 chars),Fixed overflow: old was 74/50 chars (truncated in search cards),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,475,Kinara The Luxury Collection,4BHK,Villa,Goa,Infinity Pool,MakeMyTrip,None,StayVista | Villa Kinara,24,4BHK Villa • Infinity Pool • Goa,32,50,Within Limit (32/50 chars),"Removed non-compliant symbols ('|', '@', '+'); Added prominent BHK prefix for domestic filter matching",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,536,EL Lodge,3BHK,Villa,Lonavala,Private Pool,Agoda,None,EL Lodge by StayVista - your perfect getaway,44,"3-Bedroom EL Lodge Villa, Lonavala w/ Private Pool",50,50,Within Limit (50/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,536,EL Lodge,3BHK,Villa,Lonavala,Private Pool,Airbnb,None,3BR|Garden Pool|StayVista| El Lodge Villa@Lonavala,50,3BHK EL Lodge Villa w/ Private Pool,35,44,Fixed Truncation (50 -> 35 chars),"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Removed redundant brand on Airbnb (prioritizes top USP)",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,536,EL Lodge,3BHK,Villa,Lonavala,Private Pool,Booking.com,None,"EL Lodge by VEO, StayVista - 3BHK Villa with Alfresco Dining & Private Pool",75,EL Lodge Villa by StayVista - 3BHK w/ Private Pool,50,50,Fixed Truncation (75 -> 50 chars),Fixed overflow: old was 75/50 chars (truncated in search cards),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,536,EL Lodge,3BHK,Villa,Lonavala,Private Pool,MakeMyTrip,None,StayVista | EL Lodge 3 BHK Pool Villa,37,3BHK EL Lodge Villa • Private Pool • Lonavala,45,50,Within Limit (45/50 chars),"Removed non-compliant symbols ('|', '@', '+')",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,435,Elevar,5BHK,Villa,Karjat,Plunge Pool,Agoda,None,"StayVista's Elevar Villa - Elevate your stay with a Mountain-View, Terrace & Plunge Pool",88,"5-Bedroom Elevar Villa, Karjat w/ Plunge Pool",45,50,Fixed Truncation (88 -> 45 chars),Fixed overflow: old was 88/50 chars (truncated in search cards),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,435,Elevar,5BHK,Villa,Karjat,Plunge Pool,Airbnb,None,5BR Pvt Pool | StayVista Elevar Villa | Karjat Gem,50,5BHK Elevar • Plunge Pool & Mountain View,41,44,Fixed Truncation (50 -> 41 chars),"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Removed redundant brand on Airbnb (prioritizes top USP)",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,435,Elevar,5BHK,Villa,Karjat,Plunge Pool,Booking.com,None,"Elevar Villa by VEO, StayVista - 5BHK with Mountain View & Plunge Pool",70,Elevar Villa by StayVista - 5BHK w/ Plunge Pool,47,50,Fixed Truncation (70 -> 47 chars),Fixed overflow: old was 70/50 chars (truncated in search cards),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,435,Elevar,5BHK,Villa,Karjat,Plunge Pool,MakeMyTrip,None,StayVista | Elevar 5 BHK Pool Villa,35,5BHK Elevar Villa • Plunge Pool • Karjat,40,50,Within Limit (40/50 chars),"Removed non-compliant symbols ('|', '@', '+')",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,695,Maximus,6BHK,Villa,Lonavala,Pool,Agoda,None,StayVista at Maximus Villa,26,"6-Bedroom Maximus Villa, Lonavala w/ Pool",41,50,Within Limit (41/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,695,Maximus,6BHK,Villa,Lonavala,Pool,Airbnb,None,6BR Maximus Villa Lonavala W/Pool,33,6BHK Maximus • Pool & Gazebo,28,44,Within Limit (28/44 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,695,Maximus,6BHK,Villa,Lonavala,Pool,Booking.com,None,"Maximus Villa by VEO, StayVista - 6BHK with Pool Table & Sauna",62,Maximus Villa by StayVista - 6BHK w/ Pool,41,50,Fixed Truncation (62 -> 41 chars),Fixed overflow: old was 62/50 chars (truncated in search cards),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,695,Maximus,6BHK,Villa,Lonavala,Pool,MakeMyTrip,None,StayVista | Maximus Villa,25,6BHK Maximus Villa • Pool • Lonavala,36,50,Within Limit (36/50 chars),"Removed non-compliant symbols ('|', '@', '+'); Added prominent BHK prefix for domestic filter matching",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,318,Nivaant Farms,17BHK,Villa,India,Pool,Agoda,None,StayVista at Nivaant Farms,26,"17-Bedroom Nivaant Farms Villa, India w/ Pool",45,50,Within Limit (45/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,318,Nivaant Farms,17BHK,Villa,India,Pool,Airbnb,None,9R+Pool+Lawn+Pickle Court-StayVista@Nivaant Farms.,50,17BHK Nivaant Farms • Pool & Lawn,33,44,Fixed Truncation (50 -> 33 chars),"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Removed redundant brand on Airbnb (prioritizes top USP)",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,318,Nivaant Farms,17BHK,Villa,India,Pool,Booking.com,None,Nivaant Farms And Cottages by StayVista - 17BHK with Pet Friendly & Pickle Ball,79,Nivaant Farms Villa by StayVista - 17BHK w/ Pool,48,50,Fixed Truncation (79 -> 48 chars),Fixed overflow: old was 79/50 chars (truncated in search cards),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,318,Nivaant Farms,17BHK,Villa,India,Pool,MakeMyTrip,None,StayVista at Nivaant Farms,26,17BHK Nivaant Farms Villa • Pool • India,40,50,Within Limit (40/50 chars),Added prominent BHK prefix for domestic filter matching,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,260,The Verandah,5BHK,Villa,Bhimtal,Mountain View,Agoda,None,StayVista at The Verandah,25,5-Bedroom The Verandah Villa in Bhimtal,39,50,Within Limit (39/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,260,The Verandah,5BHK,Villa,Bhimtal,Mountain View,Airbnb,None,5BR|Mountain View|StayVista| The Verandah @Bhimtal,50,5BHK The Verandah • Mountain View & BBQ,39,44,Fixed Truncation (50 -> 39 chars),"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Removed redundant brand on Airbnb (prioritizes top USP)",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,260,The Verandah,5BHK,Villa,Bhimtal,Mountain View,Booking.com,None,The Verandah by StayVista - 5BHK Mountain-View Villa with BBQ,61,The Verandah Villa - 5BHK with Mountain View,44,50,Fixed Truncation (61 -> 44 chars),Fixed overflow: old was 61/50 chars (truncated in search cards),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,260,The Verandah,5BHK,Villa,Bhimtal,Mountain View,MakeMyTrip,None,StayVista | The Verandah Villa,30,5BHK The Verandah Villa • Mountain View • Bhimtal,49,50,Within Limit (49/50 chars),"Removed non-compliant symbols ('|', '@', '+'); Added prominent BHK prefix for domestic filter matching",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,510,Casa Do Amor,6BHK,Villa,Goa,Private Pool,Agoda,None,Casa Do Amor with Pvt Pool by StayVista,39,"6-Bedroom Casa Do Amor Villa, Goa w/ Private Pool",49,50,Within Limit (49/50 chars),Standardized structure: Size + Name + USP + Location,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,510,Casa Do Amor,6BHK,Villa,Goa,Private Pool,Airbnb,None,6BR Pool&Lawn StayVista Casa Do Amor Sangolda Goa!,50,6BHK Casa Do Amor • Private Pool & Lawn,39,44,Fixed Truncation (50 -> 39 chars),Fixed overflow: old was 50/44 chars (truncated in search cards); Removed redundant brand on Airbnb (prioritizes top USP),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,510,Casa Do Amor,6BHK,Villa,Goa,Private Pool,Booking.com,None,"Casa Do Amor - Sangolda by VEO, StayVista - 6BHK Pet-Friendly Villa with Private Pool",85,Casa Do Amor Villa - 6BHK with Private Pool,43,50,Fixed Truncation (85 -> 43 chars),Fixed overflow: old was 85/50 chars (truncated in search cards),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,510,Casa Do Amor,6BHK,Villa,Goa,Private Pool,MakeMyTrip,None,StayVista at Casa Do Amor,25,6BHK Casa Do Amor Villa • Private Pool • Goa,44,50,Within Limit (44/50 chars),Added prominent BHK prefix for domestic filter matching,Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,981,Casa Serenity,4BHK,Villa,Lonavala,Pool,Agoda,None,"Casa Serenity by StayVista - Relax with a pool, lawn, and inviting jacuzzi",74,"4-Bedroom Casa Serenity Villa, Lonavala w/ Pool",47,50,Fixed Truncation (74 -> 47 chars),Fixed overflow: old was 74/50 chars (truncated in search cards),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,981,Casa Serenity,4BHK,Villa,Lonavala,Pool,Airbnb,None,4BHK Pool & Jacuzzi Villa | Casa Serenity Lonavala,50,4BHK Casa Serenity • Pool & Jacuzzi,35,44,Fixed Truncation (50 -> 35 chars),"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+')",Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,981,Casa Serenity,4BHK,Villa,Lonavala,Pool,Booking.com,None,StayVista's Casa Serenity - 4BHK Pet-Friendly Villa with Jacuzzi,64,Casa Serenity Villa by StayVista - 4BHK w/ Pool,47,50,Fixed Truncation (64 -> 47 chars),Fixed overflow: old was 64/50 chars (truncated in search cards),Pending Backend Sync,
RUN_002,2026-09-21 12:56:31,981,Casa Serenity,4BHK,Villa,Lonavala,Pool,MakeMyTrip,None,StayVista | Casa Serenity 4 BHK Villa,37,4BHK Casa Serenity Villa • Pool • Lonavala,42,50,Within Limit (42/50 chars),"Removed non-compliant symbols ('|', '@', '+')",Pending Backend Sync,
