Listing_ID,SV_ID,Property_Name,OTA_Platform,Old_Name,New_Name,Valid_Listing_URL,Sync_Status,Rationale
996708135156108632,2949,2BR,Airbnb,2BR| Luxury Pool+WIFI |StayVista| Ava @Melapura,2BHK 2BR Villa w/ Pool,https://www.airbnb.co.in/rooms/996708135156108632,Ready for Automation Sync,"Fixed overflow: old was 47/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
31814231,300,6BR,Airbnb,6BR|Heritage Stay|StayVista|Greenwood Bungalow@Oty,6BHK 6BR Bungalow w/ Lawn,https://www.airbnb.co.in/rooms/31814231,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1485338393224427100,4803,3BHK Green Whispers – By VEO,Airbnb,3BHK Green Whispers – By VEO-Trimbakeshwar,3BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1485338393224427100,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1620900084911675968,5314,8BR,Airbnb,8BR|Games+Playground|StayVista| Meluha@Vageshwar,8BHK 8BR Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1620900084911675968,Ready for Automation Sync,"Fixed overflow: old was 48/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1741774250939879737,Not Found,Cobblestone,Airbnb,StayVista at Cobblestone Cottage w/ Pool and Wi-Fi,3BHK Cobblestone Cottage w/ Pool,https://www.airbnb.co.in/rooms/1741774250939879737,Ready for Automation Sync,Fixed overflow: old was 50/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
35931683,173,"6BR Pool, Jacuzzi &Dance Floor",Airbnb,"6BR Pool, Jacuzzi &Dance Floor | Villa 41 Lonavala","6BHK 6BR Pool, Jacuzzi &Dance Floor w/ Pool",https://www.airbnb.co.in/rooms/35931683,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1724444298091221875,4878,Athini,Airbnb,"StayVista at Athini w/ Pool, River View",3BHK Athini • Pool & River View,https://www.airbnb.co.in/rooms/1724444298091221875,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1739895286480007097,Not Found,4BR @Pink Magnolia w/Chef & Serenity,Airbnb,4BR @Pink Magnolia w/Chef & Serenity | Mussoorie,4BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1739895286480007097,Ready for Automation Sync,"Fixed overflow: old was 48/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1739667069609471908,Not Found,Alpine Bliss,Airbnb,StayVista at Alpine Bliss w/ Theater+WiFi,3BHK Alpine Bliss Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1739667069609471908,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1711343456665526414,4719,Fig Blossom,Airbnb,StayVista at Fig Blossom,3BHK Fig Blossom Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1711343456665526414,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1454796717822946646,4801,"Monte Blu 7BHK  w/ Pool + View, Lonavala",Airbnb,"Monte Blu 7BHK Villa w/ Pool + View, Lonavala",7BHK Villa w/ Pool,https://www.airbnb.co.in/rooms/1454796717822946646,Ready for Automation Sync,"Fixed overflow: old was 45/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
661175795316054900,3380,Tranquil Stay @Two  w/ Private Pool @karjat,Airbnb,Tranquil Stay @Two Villa w/ Private Pool @karjat,3BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/661175795316054900,Ready for Automation Sync,"Fixed overflow: old was 48/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1485452396770502323,4955,Charm,Airbnb,StayVista at Charm @ Palais Vienna w/ Bonfire &BBQ,3BHK Charm • Bonfire & BBQ,https://www.airbnb.co.in/rooms/1485452396770502323,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
40767405,1032,Jodhpur  1 BR,Airbnb,StayVista at Jodhpur House 1 BR w/ Monsoon View,1BHK Jodhpur 1 BR House w/ Lawn,https://www.airbnb.co.in/rooms/40767405,Ready for Automation Sync,Fixed overflow: old was 47/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1280226703768999599,4097,5BR,Airbnb,5BR|Pool+IndoorGames|StayVista| Sage Villa@Alibaug,5BHK 5BR Villa w/ Pool,https://www.airbnb.co.in/rooms/1280226703768999599,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1517819060981391304,645,Skyville,Airbnb,2BR|Balcony Views @ StayVista Skyville|Fort Kochi!,2BHK Skyville Villa w/ Balcony,https://www.airbnb.co.in/rooms/1517819060981391304,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1734743365402206725,5700,Mystique,Airbnb,StayVista at Mystique Villa w/ Plunge Pool & Bar,3BHK Mystique Villa w/ Plunge Pool,https://www.airbnb.co.in/rooms/1734743365402206725,Ready for Automation Sync,Fixed overflow: old was 48/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1685972101518717709,5588,"Suite Room @ Fernwood, Part of",Airbnb,"Suite Room @ Fernwood, Part of StayVista - Hebbal",3BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1685972101518717709,Ready for Automation Sync,"Fixed overflow: old was 49/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1685503859011051964,5585,"Standard Twin@ Fernwood, Part of",Airbnb,"Standard Twin@ Fernwood, Part of StayVista- Hebbal",3BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1685503859011051964,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1685420792168711481,5584,"Standard King@ Fernwood, Part Of",Airbnb,"Standard King@ Fernwood, Part Of StayVista- Hebbal",3BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1685420792168711481,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1685529019264994006,5587,"Executive Twin@ Fernwood, Part Of",Airbnb,"Executive Twin@ Fernwood, Part Of StayVista-Hebbal",3BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1685529019264994006,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1685518345441933415,5586,"Executive King@Fernwood, Part Of",Airbnb,"Executive King@Fernwood, Part Of StayVista- Hebbal",3BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1685518345441933415,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1751303375178740620,Not Found,Premium Rooms,Airbnb,StayVista at Premium Rooms @ Greenwich Meridian,3BHK Premium Rooms Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1751303375178740620,Ready for Automation Sync,"Fixed overflow: old was 47/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1751372921919011466,Not Found,Luxury Rooms,Airbnb,StayVista at Luxury Rooms @ Greenwich Meridian,3BHK Luxury Rooms Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1751372921919011466,Ready for Automation Sync,"Fixed overflow: old was 46/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1631067241200332101,5367,10BR,Airbnb,10BR|Pool+Rivr|StayVista|Greenwich Meridian@Karjat,10BHK 10BR Villa w/ Pool,https://www.airbnb.co.in/rooms/1631067241200332101,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1565924237453397743,3888,3BR,Airbnb,3BR |Hillscape|StayVista|Cliffhanger Solitude@Pune,3BHK 3BR Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1565924237453397743,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1725122145504697294,5662,"10BR Raison Meadows w/ BBQ & Bonfire, Riverside",Airbnb,"10BR Raison Meadows w/ BBQ & Bonfire, Riverside",10BHK Villa w/ River View,https://www.airbnb.co.in/rooms/1725122145504697294,Ready for Automation Sync,Fixed overflow: old was 47/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1719294713352118322,5633,Aruna,Airbnb,"StayVista at Villa Aruna w/ Board Games, AC",3BHK Aruna Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1719294713352118322,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
538909018172533997,1940,"Heron@ Firefly By The River, Coorg",Airbnb,"Heron@ Firefly By The River, Coorg",3BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/538909018172533997,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1535989542951201605,5080,Luxury Cottages w/ pvt Pool @ Kuhu Natures Resort,Airbnb,Luxury Cottages w/ pvt Pool @ Kuhu Natures Resort,3BHK Villa w/ Pool,https://www.airbnb.co.in/rooms/1535989542951201605,Ready for Automation Sync,"Fixed overflow: old was 49/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1536009114451686389,5081,Luxury Cottages w/ Bathtub @ Kuhu Natures Resort,Airbnb,Luxury Cottages w/ Bathtub @ Kuhu Natures Resort,3BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1536009114451686389,Ready for Automation Sync,"Fixed overflow: old was 48/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1535969614516411051,5079,8 Luxury Cottages@Kuhu Resort w/open,Airbnb,8 Luxury Cottages@Kuhu Resort w/open-air bathrooms,3BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1535969614516411051,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1710121516292546351,5684,6 Luxury Cottages w/closed bathrooms @ Kuhu Resort,Airbnb,6 Luxury Cottages w/closed bathrooms @ Kuhu Resort,3BHK Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1710121516292546351,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1690444518153014975,5420,@Sukoon Nature Retreat w/View & Comp Brfkst,Airbnb,Cottage@Sukoon Nature Retreat w/View & Comp Brfkst,3BHK Cottage w/ Lawn,https://www.airbnb.co.in/rooms/1690444518153014975,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1690462449648651784,5628,2 Rooms @ Sukoon Nature Retreat w/VIews & Wifi,Airbnb,2 Rooms @ Sukoon Nature Retreat w/VIews & Wifi,3BHK Retreat w/ Lawn,https://www.airbnb.co.in/rooms/1690462449648651784,Ready for Automation Sync,"Fixed overflow: old was 46/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1603433029353024964,5332,Jacuzzi Rooms,Airbnb,"StayVista at Jacuzzi Rooms @ Truntum w/ Pool, Lawn",3BHK Jacuzzi Rooms • Pool & Jacuzzi,https://www.airbnb.co.in/rooms/1603433029353024964,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1603470126965628243,5333,"Deluxe Rooms @ Truntum w/ Pool, Lawn",Airbnb,"StayVista at Deluxe Rooms @ Truntum w/ Pool, Lawn",3BHK Villa w/ Pool,https://www.airbnb.co.in/rooms/1603470126965628243,Ready for Automation Sync,"Fixed overflow: old was 49/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1603388240679155028,5334,3 bedrooms,Airbnb,"StayVista at 3 bedrooms @ Truntum w/ Pool, Lawn",3BHK 3 bedrooms • Pool & Lawn,https://www.airbnb.co.in/rooms/1603388240679155028,Ready for Automation Sync,"Fixed overflow: old was 47/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1668556406221356517,5330,The Barvi Belvedere,Airbnb,StayVista at The Barvi Belvedere w/ Infinity Pool,3BHK The Barvi Belvedere w/ Infinity Pool,https://www.airbnb.co.in/rooms/1668556406221356517,Ready for Automation Sync,Fixed overflow: old was 49/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1587671933671012358,5283,Matcha @ Sirmour Baag,Airbnb,Matcha @ Sirmour Baag,3BHK Matcha @ Sirmour Baag w/ Private Pool,https://www.airbnb.co.in/rooms/1587671933671012358,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1476583588206819887,4737,Hillcrest Serenity,Airbnb,Hillcrest Serenity-Scenic Valley View,3BHK Hillcrest Serenity Villa w/ Valley View,https://www.airbnb.co.in/rooms/1476583588206819887,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1614413799127574557,5339,6BR,Airbnb,6BR|Mountain Stay+Fir|StayVista| Raj Bagh@Himachal,6BHK 6BR Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1614413799127574557,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1639088274828555239,4961,The Boho Hideaway,Airbnb,Comfort Rooms|StayVistaThe Boho Hideaway@Karnataka,3BHK The Boho Hideaway Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1639088274828555239,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1628095203583506704,5422,Aashray,Airbnb,StayVista at Aashray @ Native Place w/ Shared Pool,3BHK Aashray Villa w/ Pool,https://www.airbnb.co.in/rooms/1628095203583506704,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1610777118506198094,5298,"1BR Flame @ Hill Top Heaven w/Views, Wifi & Lawn",Airbnb,"1BR Flame @ Hill Top Heaven w/Views, Wifi & Lawn",1BHK Villa w/ Lawn,https://www.airbnb.co.in/rooms/1610777118506198094,Ready for Automation Sync,"Fixed overflow: old was 48/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1632475646149021546,5400,6BR,Airbnb,6BR |Lawn+River View|StayVista| Nomad's Nook @Ooty,6BHK 6BR • River View & Lawn,https://www.airbnb.co.in/rooms/1632475646149021546,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1629470177748695920,5375,Dynast,Airbnb,"StayVista at Dynast - By the Beach w/ Pool, Lawn",3BHK Dynast • Pool & Lawn,https://www.airbnb.co.in/rooms/1629470177748695920,Ready for Automation Sync,Fixed overflow: old was 48/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1628883465444319105,5412,3BR,Airbnb,3BR|Cozy |StayVista| Woods & Bricks Cottage@Bnglur,3BHK 3BR Cottage w/ Lawn,https://www.airbnb.co.in/rooms/1628883465444319105,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1619273844806752414,5346,Superior,Airbnb,StayVista at Superior @ Verdant Farmstay,3BHK Superior Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1619273844806752414,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1585391757771613713,5347,Comfort,Airbnb,"StayVista at Comfort @ VerdantFarmstay -Pool, Lawn",3BHK Comfort • Pool & Lawn,https://www.airbnb.co.in/rooms/1585391757771613713,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1584551873804332780,5203,1 Elegant Room w/Lake View + Pool near Udaipur,Airbnb,1 Elegant Room w/Lake View + Pool near Udaipur,3BHK Villa w/ Pool,https://www.airbnb.co.in/rooms/1584551873804332780,Ready for Automation Sync,"Fixed overflow: old was 46/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1602778771103035564,5243,Princess of Wayanad,Airbnb,StayVista at Princess of Wayanad w/ Pet-friendly.,3BHK Princess of Wayanad w/ Private Pool,https://www.airbnb.co.in/rooms/1602778771103035564,Ready for Automation Sync,Fixed overflow: old was 49/44 chars (truncated in search cards); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1624511563633981992,5238,Premium Rooms,Airbnb,StayVista at Premium Rooms @ Princess of Wayanad,3BHK Premium Rooms Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1624511563633981992,Ready for Automation Sync,"Fixed overflow: old was 48/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1624544833103446860,5414,Comfort Rooms,Airbnb,StayVista at Comfort Rooms @ Princess of Wayanad,3BHK Comfort Rooms Villa w/ Private Pool,https://www.airbnb.co.in/rooms/1624544833103446860,Ready for Automation Sync,"Fixed overflow: old was 48/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1746283152432593591,Not Found,Solace,Airbnb,StayVista at Solace @ Nayara Farmhouse,3BHK Solace Farmhouse w/ Lawn,https://www.airbnb.co.in/rooms/1746283152432593591,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1589644164478324010,4725,Nayara Farmhouse,Airbnb,"StayVista at Nayara Farmhouse w/ AC, WiFi",3BHK Nayara Farmhouse Farmhouse w/ Lawn,https://www.airbnb.co.in/rooms/1589644164478324010,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1553545626061786428,5154,Residences at Moets Palm,Airbnb,Wes Anderson @ StayVista Residences at Moets Palm,3BHK Residences at Moets Palm • Private Pool,https://www.airbnb.co.in/rooms/1553545626061786428,Ready for Automation Sync,"Fixed overflow: old was 49/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1553580148987255389,5156,Residences at MoetsPalm,Airbnb,Christopher Nolan@StayVistaResidences at MoetsPalm,3BHK Residences at MoetsPalm w/ Private Pool,https://www.airbnb.co.in/rooms/1553580148987255389,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
49575809,1688,3BR,Airbnb,3BR|View|StayVista| Moets Waterfront Estate@Kullu,3BHK 3BR Estate w/ Lawn,https://www.airbnb.co.in/rooms/49575809,Ready for Automation Sync,"Fixed overflow: old was 49/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1543295578368246611,5104,6BR,Airbnb,6BR|Jacuzzi+PetFriendly|StayVista| Impiana @Karjat,6BHK 6BR Villa w/ Jacuzzi,https://www.airbnb.co.in/rooms/1543295578368246611,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1546037167498027593,5132,Premium Family  @Risacca,Airbnb,"Premium Family Cottage @Risacca-Amer, kukas Jaipur",3BHK Premium Family @Risacca Cottage w/ Lawn,https://www.airbnb.co.in/rooms/1546037167498027593,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1546046602538559017,5133,"Premium  w/Indoor Pool, Risacca",Airbnb,"Premium Cottage w/Indoor Pool, Risacca-Amer@Jaipur","3BHK Premium w/Indoor Pool, Risacca w/ Pool",https://www.airbnb.co.in/rooms/1546046602538559017,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1546924017645002969,5139,Ophelia @ The Elmstone,Airbnb,Ophelia @ The Elmstone - Skyline Apartments,3BHK Ophelia @ The Elmstone w/ Private Pool,https://www.airbnb.co.in/rooms/1546924017645002969,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1490397204773378828,4931,8BHK,Airbnb,8BHK - Bonfire & Jacuzzi - Ved Vilas @StayVista,8BHK 8BHK • Jacuzzi & Bonfire,https://www.airbnb.co.in/rooms/1490397204773378828,Ready for Automation Sync,"Fixed overflow: old was 47/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1373728003372417994,4471,4BR,Airbnb,4BR|Pool+Bthtub+View|StayVista| Vanya Veda@Udaipur,4BHK 4BR Villa w/ Pool,https://www.airbnb.co.in/rooms/1373728003372417994,Ready for Automation Sync,"Fixed overflow: old was 50/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1523876776711986696,4915,Lakeside Panorama with huge lawn @ Srinagar,Airbnb,Lakeside Panorama with huge lawn @ Srinagar,3BHK Villa w/ Lawn,https://www.airbnb.co.in/rooms/1523876776711986696,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1367146915563110298,4510,Tropic @ Woodhouse Story w/,Airbnb,"Tropic @ Woodhouse Story w/- Pool, Wifi @ Goa",3BHK Tropic @ Woodhouse Story w/ w/ Pool,https://www.airbnb.co.in/rooms/1367146915563110298,Ready for Automation Sync,"Fixed overflow: old was 45/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1367156849997117172,4512,Sun @ Woodhouse Story w /,Airbnb,"Sun @ Woodhouse Story w / - Wifi, Pool @ Goa",3BHK Sun @ Woodhouse Story w / Villa w/ Pool,https://www.airbnb.co.in/rooms/1367156849997117172,Ready for Automation Sync,"Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1367108242492769972,4170,Woodhouse,Airbnb,StayVista at Woodhouse | Pool Lawn 3BR Morjim,3BHK Woodhouse • Pool & Lawn,https://www.airbnb.co.in/rooms/1367108242492769972,Ready for Automation Sync,"Fixed overflow: old was 45/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1367133448165327313,4509,Breeze @ Woodhouse Story w/,Airbnb,"Breeze @ Woodhouse Story w/- Pool, Wifi @ Goa",3BHK Breeze @ Woodhouse Story w/ w/ Pool,https://www.airbnb.co.in/rooms/1367133448165327313,Ready for Automation Sync,"Fixed overflow: old was 45/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1446965736703184566,4602,"4BR  w/Pool, Mountain View Jaipur",Airbnb,"4BR Villa w/Pool, Mountain View Jaipur","4BHK 4BR w/Pool, Mountain View Jaipur • Pool",https://www.airbnb.co.in/rooms/1446965736703184566,Ready for Automation Sync,Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)
1385941824086206921,4589,Glamping Suite 4 @Vaana,Airbnb,"Glamping Suite 4 @Vaana - Jacuzzi @Kamset, Pune",3BHK Glamping Suite 4 @Vaana w/ Jacuzzi,https://www.airbnb.co.in/rooms/1385941824086206921,Ready for Automation Sync,"Fixed overflow: old was 47/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1385984217456415574,4590,Glamping Suite 3 @ Vaana,Airbnb,"Glamping Suite 3 @ Vaana - Jacuzzi @Kamset, Pune.",3BHK Glamping Suite 3 @ Vaana w/ Jacuzzi,https://www.airbnb.co.in/rooms/1385984217456415574,Ready for Automation Sync,"Fixed overflow: old was 49/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
1386055670975097285,4592,Glamping Suite 2 @ Vaana,Airbnb,"Glamping Suite 2 @ Vaana - Jacuzzi @Kamset, Pune",3BHK Glamping Suite 2 @ Vaana w/ Jacuzzi,https://www.airbnb.co.in/rooms/1386055670975097285,Ready for Automation Sync,"Fixed overflow: old was 48/44 chars (truncated in search cards); Removed non-compliant symbols ('|', '@', '+'); Excluded brand name on Airbnb (strictly complies with Airbnb guidelines)"
