SV_ID,Property_Name,BHK,Property_Type,City,USPs,OTA_Platform,Current_Title,Valid_Listing_URL
3742,Waterfront,3,Villa,Pune,"Infinity Pool, Mountain View",Agoda,StayVista at Waterfront Villa,https://www.agoda.com/en-in/stayvista-at-waterfront-villa/hotel/pune-in.html
3742,Waterfront,3,Villa,Pune,"Infinity Pool, Mountain View",Airbnb,StayVista at Waterfront 3BR Villa nd Infinity Pool,https://www.airbnb.co.in/rooms/1578708302296592226
3742,Waterfront,3,Villa,Pune,"Infinity Pool, Mountain View",Booking.com,StayVista's Waterfront Villa - 3BHK with Mountain View & Infinity Pool,https://www.booking.com/hotel/in/stayvista-at-waterfront-villa.html
3742,Waterfront,3,Villa,Pune,"Infinity Pool, Mountain View",MakeMyTrip,StayVista at Waterfront Villa,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202406291831584465&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3706,M,5,Villa,India,Private Pool,Agoda,StayVista at M Villa,https://www.agoda.com/en-in/stayvista-at-m-villa/hotel/bangalore-in.html
3706,M,5,Villa,India,Private Pool,Airbnb,Stayvista Luxe 5BR M Villa w/ Pool @ Bangalore,https://www.airbnb.co.in/rooms/1191208738318951101
3706,M,5,Villa,India,Private Pool,Booking.com,StayVista's M Villa - 5BHK with Pet Friendly & Private Pool,https://www.booking.com/hotel/in/stayvista-at-m-villa.html
3706,M,5,Villa,India,Private Pool,MakeMyTrip,StayVista at M Villa,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202407011811271658&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3741,Elegant Escapes,5,Villa,Mahabaleshwar,"Pool, Bonfire",Agoda,StayVista at Elegant Escapes,https://www.agoda.com/en-gb/stayvista-at-elegant-escapes/hotel/mahabaleshwar-in.html
3741,Elegant Escapes,5,Villa,Mahabaleshwar,"Pool, Bonfire",Airbnb,"5BHK- StayVista @ Elegant Escapes w/ Pool, Bonfire",https://www.airbnb.co.in/rooms/1191777696922202036
3741,Elegant Escapes,5,Villa,Mahabaleshwar,"Pool, Bonfire",Booking.com,Elegant Escapes by StayVista - 5BHK Pet-Friendly Villa with Gym,https://www.booking.com/hotel/in/stayvista-at-elegant-escapes.html
3741,Elegant Escapes,5,Villa,Mahabaleshwar,"Pool, Bonfire",MakeMyTrip,StayVista at Elegant Escapes,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202407021309374130&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3839,Amber & Mist,5,Villa,Nashik,"Pool, Orchard",Agoda,StayVista at Amber & Mist,https://www.agoda.com/stayvista-at-amber-mist/hotel/nashik-in.html
3839,Amber & Mist,5,Villa,Nashik,"Pool, Orchard",Airbnb,5BR Scenic Pool | StayVista | Amber & Mist@ Nashik,https://www.airbnb.co.in/rooms/1192453893398788929
3839,Amber & Mist,5,Villa,Nashik,"Pool, Orchard",Booking.com,StayVista's Amber & Mist - 5BHK Mountain-View Villa with Orchard,https://www.booking.com/hotel/in/stayvista-at-amber-amp-mist.html
3839,Amber & Mist,5,Villa,Nashik,"Pool, Orchard",MakeMyTrip,StayVista at Amber & Mist,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202407021249336696&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3389,Shwaas,4,Villa,India,"Private Pool, Lawn",Agoda,StayVista at Shwaas - Mysore,https://www.agoda.com/stayvista-at-shwaas/hotel/srirangapatna-in.html
3389,Shwaas,4,Villa,India,"Private Pool, Lawn",Airbnb,4BR Lux Villa w/Pool & Lawn| Shwaas@ Mysore,https://www.airbnb.co.in/rooms/1192512770121181347
3389,Shwaas,4,Villa,India,"Private Pool, Lawn",Booking.com,Shwaas by StayVista - 4BHK Villa with Garden & Private Pool,https://www.booking.com/hotel/in/stayvista-at-shwaas.html
3389,Shwaas,4,Villa,India,"Private Pool, Lawn",MakeMyTrip,StayVista at Shwaas - Mysore,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202407031310384332&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3638,Rustic Haven,3,Villa,Lonavala,"Pool, Mountain View, BBQ",Agoda,StayVista at Rustic Haven,https://www.agoda.com/en-in/stayvista-at-rustic-haven/hotel/lonavala-in.html
3638,Rustic Haven,3,Villa,Lonavala,"Pool, Mountain View, BBQ",Airbnb,"3BHK - StayVista @Rustic Haven w/Pool, Deck & BBQ",https://www.airbnb.co.in/rooms/1193293007804211853
3638,Rustic Haven,3,Villa,Lonavala,"Pool, Mountain View, BBQ",Booking.com,StayVista's Rustic Haven - 3BHK Villa with Viewing Deck & Mountain View,https://www.booking.com/hotel/in/stayvista-at-rustic-haven.html
3638,Rustic Haven,3,Villa,Lonavala,"Pool, Mountain View, BBQ",MakeMyTrip,StayVista at Rustic Haven,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202407041523383088&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3781,The Rainfield,3,Villa,Nashik,"Private Pool, Lawn",Agoda,StayVista at The Rainfield Villa,https://www.agoda.com/en-in/stayvista-at-the-rainfield-villa/hotel/khambale-in.html
3781,The Rainfield,3,Villa,Nashik,"Private Pool, Lawn",Airbnb,3BR|Gazbo+Lawn|StayVista|TheRainfield Villa@Nashik,https://www.airbnb.co.in/rooms/1558555108704728925
3781,The Rainfield,3,Villa,Nashik,"Private Pool, Lawn",Booking.com,The Rainfield Villa by StayVista - 3BHK with Bar & Private Pool,https://www.booking.com/hotel/in/stayvista-at-the-rainfield-villa.html
3781,The Rainfield,3,Villa,Nashik,"Private Pool, Lawn",MakeMyTrip,StayVista at The Rainfield Villa,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202407091041512644&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3849,Mountain Echoes,4,Villa,Mussoorie,Gazebo,Agoda,StayVista at Mountain Echoes,https://www.agoda.com/vista-valley-villa-by-roamhome-4bhk-in-barlowganj/hotel/mussoorie-in.html
3849,Mountain Echoes,4,Villa,Mussoorie,Gazebo,Airbnb,"Mussoorie| 4BR Mountain Echoes w/Views, Wifi",https://www.airbnb.co.in/rooms/1203210357137531219
3849,Mountain Echoes,4,Villa,Mussoorie,Gazebo,Booking.com,"Mountain Echoes by VEO, StayVista - 4BHK Valley-View Villa with Gazebo",https://www.booking.com/hotel/in/vista-valley-villa-by-roamhome-4bhk-in-barlowganj.html
3849,Mountain Echoes,4,Villa,Mussoorie,Gazebo,MakeMyTrip,StayVista at Mountain Echoes,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202407161246532925&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3850,Mountain Whispers,3,Villa,Mussoorie,Lawn,Agoda,StayVista at Mountain Whispers,https://www.agoda.com/en-in/3bhk-villa-w-vast-valley-view-l-hillside-hideaway-by-roamhome/hotel/mussoorie-in.html
3850,Mountain Whispers,3,Villa,Mussoorie,Lawn,Airbnb,3BR |Hill Escape|StayVista| Mountain Whispers @UK,https://www.airbnb.co.in/rooms/1532317768565942106
3850,Mountain Whispers,3,Villa,Mussoorie,Lawn,Booking.com,"Mountain Whispers by VEO, StayVista - 3BHK Valley-View Villa with Lawn",https://www.booking.com/hotel/in/3bhk-w-vast-valley-view-l-hillside-hideaway-by-roamhome.html
3850,Mountain Whispers,3,Villa,Mussoorie,Lawn,MakeMyTrip,StayVista at Mountain Whispers,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202407171626257659&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3445,Talin Farms,2,Villa,Jaipur,"Private Pool, Lawn",Agoda,StayVista at Talin Farms,https://www.agoda.com/en-in/stayvista-at-talin-farms/hotel/jaipur-in.html
3445,Talin Farms,2,Villa,Jaipur,"Private Pool, Lawn",Airbnb,Luxury 2BR Villa w/Pool & Lawn @ Kukas Road Jaipur,https://www.airbnb.co.in/rooms/1203429489428120239
3445,Talin Farms,2,Villa,Jaipur,"Private Pool, Lawn",Booking.com,Talin Farms by StayVista - 2BHK Pet-Friendly Villa with Private Pool,https://www.booking.com/hotel/in/stayvista-at-talin-farms.html
3445,Talin Farms,2,Villa,Jaipur,"Private Pool, Lawn",MakeMyTrip,StayVista at Talin Farms,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202407201026186651&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3816,Seraphine,6,Villa,Lonavala,"Pool, Jacuzzi",Agoda,StayVista at Seraphine,https://www.agoda.com/en-gb/stayvista-at-seraphine/hotel/lonavala-in.html
3816,Seraphine,6,Villa,Lonavala,"Pool, Jacuzzi",Airbnb,6BR |Pool+Jacuzzi|StayVista| Seraphine @Lonavala,https://www.airbnb.co.in/rooms/1203402037013716368
3816,Seraphine,6,Villa,Lonavala,"Pool, Jacuzzi",Booking.com,StayVista's Seraphine - 6BHK Villa with Home Theatre & Jacuzzi,https://www.booking.com/hotel/in/stayvista-at-seraphine.html
3816,Seraphine,6,Villa,Lonavala,"Pool, Jacuzzi",MakeMyTrip,StayVista at Seraphine,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202407171501254637&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3811,The SoraGlen,5,Villa,Lonavala,"Private Pool, Lawn",Agoda,StayVista at  The SoraGlen,https://www.agoda.com/en-in/stayvista-at-dharohar-estate/hotel/lonavala-in.html
3811,The SoraGlen,5,Villa,Lonavala,"Private Pool, Lawn",Airbnb,5BHK Pvt Pool & Lawn | SoraGlen @Lonavala,https://www.airbnb.co.in/rooms/1213619483166762535
3811,The SoraGlen,5,Villa,Lonavala,"Private Pool, Lawn",Booking.com,"The SoraGlen by VEO, StayVista - 5BHK Villa with Bar & Private Pool",https://www.booking.com/hotel/in/stayvista-at-dharohar-estate-lonavala.html
3811,The SoraGlen,5,Villa,Lonavala,"Private Pool, Lawn",MakeMyTrip,StayVista at The SoraGlen,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202408011510278035&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3874,Artful Escape,3,Villa,Alibaug,"Pool, Lawn",Agoda,StayVista at Artful Escape,https://www.agoda.com/en-gb/stayvista-at-artful-escape/hotel/alibaug-in.html
3874,Artful Escape,3,Villa,Alibaug,"Pool, Lawn",Airbnb,"3BR Artful Escape, Alibaug, pool club getaway stay",https://www.airbnb.co.in/rooms/1214150921270087976
3874,Artful Escape,3,Villa,Alibaug,"Pool, Lawn",Booking.com,StayVista's Artful Escape - 3BHK Villa with Lawn,https://www.booking.com/hotel/in/stayvista-at-artful-escape.html
3874,Artful Escape,3,Villa,Alibaug,"Pool, Lawn",MakeMyTrip,StayVista at Artful Escape,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202408011425474621&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3847,Terracotta Skies,2,Villa,India,Private Pool,Agoda,StayVista at Terracotta Skies,https://www.agoda.com/en-in/stayvista-at-terracotta-skies/hotel/trimbak-in.html
3847,Terracotta Skies,2,Villa,India,Private Pool,Airbnb,2BR|Pool+View |StayVista| Terracotta Skies@Trimbak,https://www.airbnb.co.in/rooms/1300451675317350949
3847,Terracotta Skies,2,Villa,India,Private Pool,Booking.com,Terracotta Skies by StayVista - 2BHK Villa with Private Pool & Bathtub,https://www.booking.com/hotel/in/stayvista-at-terracotta-skies-nashik1.html
3847,Terracotta Skies,2,Villa,India,Private Pool,MakeMyTrip,StayVista at Terracotta Skies,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202408011747337803&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3821,Stonescape,4,Villa,Nashik,"Private Pool, Gazebo",Agoda,StayVista at Stonescape Villa,https://www.agoda.com/en-gb/stayvista-at-stonescape-villa/hotel/khambale-in.html
3821,Stonescape,4,Villa,Nashik,"Private Pool, Gazebo",Airbnb,4BR|Pvt Pool | Stonescape@Nashik Retreat,https://www.airbnb.co.in/rooms/1214353039427419645
3821,Stonescape,4,Villa,Nashik,"Private Pool, Gazebo",Booking.com,StayVista's Stonescape Villa - 4BHK with Private Pool & Gazebo,https://www.booking.com/hotel/in/stayvista-at-stonescape-villa.html
3821,Stonescape,4,Villa,Nashik,"Private Pool, Gazebo",MakeMyTrip,StayVista at Stonescape Villa,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202408021637136902&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3875,Whispering Meadows,8,Villa,Igatpuri,Plunge Pool,Agoda,StayVista at Whispering Meadows,https://www.agoda.com/en-in/stayvista-at-whispering-meadows/hotel/nandgaon-bk-in.html
3875,Whispering Meadows,8,Villa,Igatpuri,Plunge Pool,Airbnb,8BHK Elegant Pool Villa| Whispering Meadows,https://www.airbnb.co.in/rooms/1214176244248481781
3875,Whispering Meadows,8,Villa,Igatpuri,Plunge Pool,Booking.com,StayVista's Whispering Meadows - Igatpuri - 8BHK Mountain-View Villa with Plunge Pool,https://www.booking.com/hotel/in/stayvista-at-whispering-meadows.html
3875,Whispering Meadows,8,Villa,Igatpuri,Plunge Pool,MakeMyTrip,StayVista at Whispering Meadows,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202408021210327202&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3581,Nilaya By The Lake,5,Villa,India,Infinity Pool,Agoda,StayVista at Nilaya By The Lake,https://www.agoda.com/stayvista-at-beyond-the-blue/hotel/padghawali-in.html
3581,Nilaya By The Lake,5,Villa,India,Infinity Pool,Airbnb,StayVista at Nilaya | Pool Villa by the Lake,https://www.airbnb.co.in/rooms/1216282398302454014
3581,Nilaya By The Lake,5,Villa,India,Infinity Pool,Booking.com,StayVista's Nilaya By The Lake - 5BHK Lake-View Villa with Infinity Pool,https://www.booking.com/hotel/in/stayvista-at-beyond-the-blue.html
3581,Nilaya By The Lake,5,Villa,India,Infinity Pool,MakeMyTrip,StayVista at Nilaya By The Lake,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202408051013119450&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3904,Bayside Oasis,4,Villa,Alibaug,Private Pool,Agoda,StayVista at Bayside Oasis,https://www.agoda.com/en-in/stayvista-at-bayside-oasis/hotel/alibaug-in.html
3904,Bayside Oasis,4,Villa,Alibaug,Private Pool,Airbnb,"StayVista at Bayside Oasis | Beach Villa, Mandwa",https://www.airbnb.co.in/rooms/1559215012434011141
3904,Bayside Oasis,4,Villa,Alibaug,Private Pool,Booking.com,Bayside Oasis by StayVista - 4BHK Villa Near Sasawane Beach with Bar,https://www.booking.com/hotel/in/stayvista-at-bayside-oasis.html
3904,Bayside Oasis,4,Villa,Alibaug,Private Pool,MakeMyTrip,StayVista at Bayside Oasis,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202408071219137294&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3922,Aaram Gah,2,Villa,Srinagar,Private Pool,Agoda,StayVista at Aaram Gah,https://www.agoda.com/stayvista-at-aaram-gah/hotel/srinagar-in.html
3922,Aaram Gah,2,Villa,Srinagar,Private Pool,Airbnb,2BR |Mtn View Cozy |StayVista| Aaram Gah @Shringar,https://www.airbnb.co.in/rooms/1225176060759996296
3922,Aaram Gah,2,Villa,Srinagar,Private Pool,Booking.com,StayVista's Aaram Gah - 2BHK Villa with Alfresco Dining & Bathtub,https://www.booking.com/hotel/in/stayvista-at-aaram-gah.html
3922,Aaram Gah,2,Villa,Srinagar,Private Pool,MakeMyTrip,StayVista at Aaram Gah,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202408181111104748&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3897,Wellbeing,5,Villa,Wayanad,Mountain View,Agoda,StayVista at Wellbeing Villa,https://www.agoda.com/en-in/stayvista-at-wellbeing-villa/hotel/wayanad-in.html
3897,Wellbeing,5,Villa,Wayanad,Mountain View,Airbnb,5BR|Forest+Bonfir|StayVista|Wellbeing Villa@Kerala,https://www.airbnb.co.in/rooms/1262098702112637455
3897,Wellbeing,5,Villa,Wayanad,Mountain View,Booking.com,"Wellbeing Villa by VEO, StayVista - 5BHK with Mountain View & Spa",https://www.booking.com/hotel/in/well-being-villa.html
3897,Wellbeing,5,Villa,Wayanad,Mountain View,MakeMyTrip,StayVista at Wellbeing Villa,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202408190930205670&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3763,La Sierra,5,Villa,Lonavala,Lake View,Agoda,StayVista at La Sierra,https://www.agoda.com/en-in/stayvista-at-la-sierra/hotel/lonavala-in.html
3763,La Sierra,5,Villa,Lonavala,Lake View,Airbnb,"StayVista at La Sierra w/ Pawna Lake View, WiFi",https://www.airbnb.co.in/rooms/1531120564300842993
3763,La Sierra,5,Villa,Lonavala,Lake View,Booking.com,StayVista's La Sierra - 5BHK Pet-Friendly Lake-View Villa,https://www.booking.com/hotel/in/stayvista-at-la-sierra-lonavala1.html
3763,La Sierra,5,Villa,Lonavala,Lake View,MakeMyTrip,StayVista at La Sierra,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202408121721418200&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3906,Offgrid Ginai,2,Villa,India,Lawn,Agoda,StayVista at Offgrid Ginai,https://www.agoda.com/en-gb/stayvista-at-offgrid-ginai/hote
3906,Offgrid Ginai,2,Villa,India,Lawn,Airbnb,2BR Offgrid Ginai w/Serene Views & Lawn | Ranikhet,https://www.airbnb.co.in/rooms/1227450452527243658
3906,Offgrid Ginai,2,Villa,India,Lawn,Booking.com,"Offgrid Ginai - Ranikhet by VEO, StayVista - 2BHK Pet-Friendly Mountain-View Villa",https://www.booking.com/hotel/in/stayvista-at-offgrid-ginai.html
3906,Offgrid Ginai,2,Villa,India,Lawn,MakeMyTrip,StayVista at Offgrid Ginai,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202408211356208576&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
218,Verde,4,Villa,Lonavala,"Private Pool, Jacuzzi",Agoda,"StayVista's Verde Villa with Private Pool, Games Room & Terrace",https://www.agoda.com/en-in/verde-by-vista-rooms/hotel/lonavala-in.html
218,Verde,4,Villa,Lonavala,"Private Pool, Jacuzzi",Airbnb,4R-PureVeg+Pvt Pool-StayVista Villa Verde@Lonavala,https://www.airbnb.co.in/rooms/1212767102458561677
218,Verde,4,Villa,Lonavala,"Private Pool, Jacuzzi",Booking.com,"Verde Villa by VEO, StayVista - 4BHK with Pool Table & Jacuzzi",https://www.booking.com/hotel/in/verde-by-vista.html
218,Verde,4,Villa,Lonavala,"Private Pool, Jacuzzi",MakeMyTrip,StayVista at Verde,https://www.makemytrip.com/hotels/hotel-details/?hotelId=201909121209511824&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
1559,Paashaan,4,Villa,Lonavala,Pool,Agoda,StayVista at Paashaan,https://www.agoda.com/en-in/paashaan-villa/hotel/lonavala-in.html
1559,Paashaan,4,Villa,Lonavala,Pool,Airbnb,4BR|Heated Pool@StayVista Paashaan Villa|Serenity!,https://www.airbnb.co.in/rooms/878979032154606394
1559,Paashaan,4,Villa,Lonavala,Pool,Booking.com,StayVista's Paashaan - Khopoli - 4BHK Mountain-View Villa with Heated Pool,https://www.booking.com/hotel/in/vista-paashaan.html
1559,Paashaan,4,Villa,Lonavala,Pool,MakeMyTrip,StayVista at Paashaan,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202412231753363646&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
305,Magnolia  by Vieda,5,Villa,India,Private Pool,Agoda,Magnolia Villa by Vieda - part of StayVista,https://www.agoda.com/en-in/magnolia-villa-by-vieda-part-of-stayvista/hotel/zirad-in.html
305,Magnolia  by Vieda,5,Villa,India,Private Pool,Airbnb,Magnolia Luxe by StayVista – Vieda Collection,https://www.airbnb.co.in/rooms/658589546838278356
305,Magnolia  by Vieda,5,Villa,India,Private Pool,Booking.com,"Magnolia Villa by VIEDA, StayVista - 5BHK with Alfresco Dining & Private Pool",https://www.booking.com/hotel/in/stayvista-at-the-magnolia-villa.html
305,Magnolia  by Vieda,5,Villa,India,Private Pool,MakeMyTrip,Magnolia Villa by Vieda (part of StayVista),https://www.makemytrip.com/hotels/hotel-details/?hotelId=202210281048464131&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3891,Zen Haven,5,Villa,Igatpuri,Private Pool,Agoda,StayVista at Zen Haven,https://www.agoda.com/en-in/stayvista-at-zen-haven/hotel/igatpuri-in.html
3891,Zen Haven,5,Villa,Igatpuri,Private Pool,Airbnb,5BR|Pool+Bathtub|StayVista| zen Haven @Tringalwadi,https://www.airbnb.co.in/rooms/1234579447063692885
3891,Zen Haven,5,Villa,Igatpuri,Private Pool,Booking.com,StayVista's Zen Haven - Igatpuri - 5BHK Villa with Private Pool & Bathtub,https://www.booking.com/hotel/in/stayvista-at-zen-haven.html
3891,Zen Haven,5,Villa,Igatpuri,Private Pool,MakeMyTrip,StayVista at Zen Haven,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202408081207192643&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3900,Aravali,2,Villa,Udaipur,"Private Pool, Mountain View",Agoda,StayVista at Aravali Villa,https://www.agoda.com/en-in/stayvista-at-jag-aravali/hotel/udaipur-in.html
3900,Aravali,2,Villa,Udaipur,"Private Pool, Mountain View",Airbnb,2BR |Luxe Pool | StayVista| Aravali Villa @Udaipur,https://www.airbnb.co.in/rooms/1236626473933739875
3900,Aravali,2,Villa,Udaipur,"Private Pool, Mountain View",Booking.com,"Aravali Villa by VEO, StayVista - 2BHK with Private Pool & Mountain View",https://www.booking.com/hotel/in/stayvista-at-aravali-villa.html
